AnoMes,PAG_PFPJ,REC_PFPJ,PAG_REGIAO,REC_REGIAO,PAG_IDADE,REC_IDADE,FORMAINICIACAO,NATUREZA,FINALIDADE,VALOR,QUANTIDADE
202502,PF,PF,SUDESTE,NORTE,entre 50 e 59 anos,entre 40 e 49 anos,QRDN,P2P,Pix,202866.97,6036
202504,PF,PF,NORDESTE,CENTRO-OESTE,entre 40 e 49 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,13371.05,667
202303,PF,PF,SUL,Nao informado,entre 20 e 29 anos,entre 20 e 29 anos,MANU,P2P,Pix,175312.83,1134
202406,PJ,PJ,NORDESTE,SUL,Nao se aplica,Nao se aplica,QRES,B2B,Pix,40141576.14,41245
202402,PF,PJ,NORDESTE,CENTRO-OESTE,entre 40 e 49 anos,Nao se aplica,MANU,P2G,Pix,785.4,5
202310,PJ,PF,SUDESTE,NORTE,Nao se aplica,mais de 60 anos,DICT,B2P,Pix,42230991.87,171287
202306,PF,PF,CENTRO-OESTE,NORDESTE,entre 30 e 39 anos,mais de 60 anos,QRDN,P2P,Pix,121976.82,2931
202307,PF,PF,NORTE,SUDESTE,entre 30 e 39 anos,entre 50 e 59 anos,INIC,P2P,Pix,31.8,2
202411,PF,PF,Nao informado,SUDESTE,Nao informado,entre 20 e 29 anos,QRDN,P2P,Pix,77.0,4
202506,PF,PJ,SUDESTE,NORDESTE,entre 30 e 39 anos,Nao se aplica,QRES,P2B,Pix,123548964.8,2220817
202504,PF,PF,CENTRO-OESTE,SUL,entre 30 e 39 anos,entre 20 e 29 anos,QRES,P2P,Pix,488035.47,7698
202310,PF,PF,CENTRO-OESTE,SUL,mais de 60 anos,entre 40 e 49 anos,QRES,P2P,Pix,107351.38,708
202304,PF,PF,CENTRO-OESTE,NORTE,mais de 60 anos,entre 50 e 59 anos,MANU,P2P,Pix,1172461.18,1367
202408,PF,PF,SUL,NORDESTE,entre 20 e 29 anos,entre 40 e 49 anos,QRDN,P2P,Pix,320541.89,11343
202309,PF,PF,CENTRO-OESTE,CENTRO-OESTE,até 19 anos,até 19 anos,INIC,P2P,Pix,27844.18,121
202406,PF,PJ,CENTRO-OESTE,SUDESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2G,Pix,1157696.3,1769
202402,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 40 e 49 anos,mais de 60 anos,MANU,P2P,Pix,161718231.93,270989
202410,PF,PF,NORTE,NORTE,entre 40 e 49 anos,entre 30 e 39 anos,MANU,P2P,Pix,267306477.42,1740599
202312,PJ,PF,NORTE,NORTE,Nao se aplica,entre 30 e 39 anos,Nao disponivel,B2P,Nao disponivel,2693424.51,14776
202308,PF,PF,SUL,CENTRO-OESTE,entre 30 e 39 anos,até 19 anos,QRDN,P2P,Pix,4127.63,173
202501,PJ,PF,NORTE,NORDESTE,Nao se aplica,entre 50 e 59 anos,QRES,B2P,Pix,684897.43,6203
202401,PF,PF,CENTRO-OESTE,SUL,até 19 anos,entre 50 e 59 anos,QRES,P2P,Pix,45437.07,1686
202411,PF,PF,NORDESTE,NORDESTE,entre 20 e 29 anos,entre 40 e 49 anos,MANU,P2P,Pix,667886145.32,5308596
202304,PF,PF,NORTE,SUL,mais de 60 anos,entre 30 e 39 anos,QRDN,P2P,Pix,12545.38,154
202309,PF,PF,SUDESTE,Nao informado,entre 40 e 49 anos,mais de 60 anos,MANU,P2P,Pix,908594.0,642
202501,PJ,PF,SUDESTE,Nao informado,Nao se aplica,Nao informado,Nao disponivel,B2P,Nao disponivel,334.59,7
202308,PF,PF,Nao informado,NORDESTE,mais de 60 anos,entre 20 e 29 anos,DICT,P2P,Pix,463061.28,1186
202306,PF,PF,SUL,SUL,entre 20 e 29 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,329579.31,5851
202403,PJ,PF,NORDESTE,Nao informado,Nao se aplica,entre 40 e 49 anos,Nao disponivel,B2P,Nao disponivel,5669.7,25
202309,PF,PF,NORDESTE,NORDESTE,entre 40 e 49 anos,entre 50 e 59 anos,QRDN,P2P,Pix,16118982.82,505059
202504,PF,PF,NORDESTE,Nao informado,entre 20 e 29 anos,Nao informado,Nao disponivel,P2P,Nao disponivel,1.0,1
202407,PF,PJ,NORDESTE,CENTRO-OESTE,entre 50 e 59 anos,Nao se aplica,QRDN,P2G,Pix,40025502.22,134694
202503,PF,PF,SUDESTE,NORTE,entre 50 e 59 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,34330.64,319
202306,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 50 e 59 anos,entre 20 e 29 anos,QRES,P2P,Pix,5283620.1,50914
202311,PF,PF,NORDESTE,CENTRO-OESTE,mais de 60 anos,entre 50 e 59 anos,MANU,P2P,Pix,1647714.6,2551
202507,PF,PF,SUL,SUL,entre 50 e 59 anos,entre 50 e 59 anos,QRDN,P2P,Pix,5614424.55,102568
202404,PJ,PF,SUDESTE,SUL,Nao se aplica,mais de 60 anos,Nao disponivel,G2P,Nao disponivel,600.0,3
202404,PF,PF,NORDESTE,CENTRO-OESTE,entre 30 e 39 anos,entre 30 e 39 anos,DICT,P2P,Pix,113614130.7,583194
202405,PF,PF,SUDESTE,SUL,entre 30 e 39 anos,entre 40 e 49 anos,MANU,P2P,Pix,17815728.0,53476
202502,PF,PF,SUL,SUL,entre 50 e 59 anos,entre 30 e 39 anos,MANU,P2P,Pix,126471198.62,534571
202305,PF,PJ,SUDESTE,NORDESTE,mais de 60 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,63968.11,43
202402,PF,PJ,NORDESTE,NORTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix Troco,21.0,1
202412,PF,PF,NORDESTE,NORDESTE,Nao informado,mais de 60 anos,DICT,P2P,Pix,798.0,12
202303,PF,PF,Nao informado,SUDESTE,entre 40 e 49 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,4649.43,7
202506,PF,PF,NORDESTE,NORDESTE,entre 30 e 39 anos,mais de 60 anos,QRDN,P2P,Pix,41452763.66,1466251
202303,PF,PF,Nao informado,Nao informado,entre 40 e 49 anos,entre 20 e 29 anos,MANU,P2P,Pix,119517.5,533
202312,PF,PF,SUL,NORDESTE,mais de 60 anos,entre 20 e 29 anos,DICT,P2P,Pix,10373642.06,39931
202308,PF,PJ,CENTRO-OESTE,SUDESTE,entre 30 e 39 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,506985.07,528
202507,PF,PF,SUDESTE,NORTE,mais de 60 anos,mais de 60 anos,DICT,P2P,Pix,17061850.54,23683
202406,PJ,PF,Nao informado,SUL,Nao se aplica,entre 50 e 59 anos,QRDN,B2P,Pix,447.8,9
202504,PJ,PF,CENTRO-OESTE,NORTE,Nao se aplica,entre 50 e 59 anos,QRES,B2P,Pix,355374.3,2152
202501,PF,PF,SUL,NORTE,mais de 60 anos,entre 50 e 59 anos,QRDN,P2P,Pix,18752.11,414
202408,PF,PF,SUL,SUDESTE,entre 20 e 29 anos,entre 50 e 59 anos,DICT,P2P,Pix,29901225.38,124669
202312,PJ,PF,SUL,NORTE,Nao se aplica,entre 50 e 59 anos,QRES,B2P,Pix,52994.79,722
202402,PF,PF,NORTE,Nao informado,mais de 60 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,313.12,4
202306,PF,PF,Nao informado,SUDESTE,mais de 60 anos,entre 30 e 39 anos,QRDN,P2P,Pix,4629.65,25
202507,PF,PF,CENTRO-OESTE,NORDESTE,entre 30 e 39 anos,entre 40 e 49 anos,QRDN,P2P,Pix,1902216.12,55415
202304,PF,PF,NORTE,SUL,entre 50 e 59 anos,entre 50 e 59 anos,QRDN,P2P,Pix,11359.48,325
202306,PF,PJ,Nao informado,SUL,entre 20 e 29 anos,Nao se aplica,MANU,P2B,Pix,259865.1,504
202508,PF,PF,NORTE,NORDESTE,entre 40 e 49 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,42055.94,512
202411,PF,PF,NORDESTE,NORTE,entre 50 e 59 anos,mais de 60 anos,MANU,P2P,Pix,1961080.71,5809
202504,PJ,PF,NORTE,NORTE,Nao se aplica,mais de 60 anos,QRES,B2P,Pix,8442220.54,72588
202304,PF,PF,SUDESTE,SUDESTE,entre 40 e 49 anos,entre 20 e 29 anos,DICT,P2P,Pix,3040526701.83,16249307
202305,PF,PF,CENTRO-OESTE,SUDESTE,mais de 60 anos,até 19 anos,DICT,P2P,Pix,1623552.05,7157
202506,PJ,PF,NORTE,SUDESTE,Nao se aplica,Nao informado,QRES,B2P,Pix,691773.72,218
202309,PF,PJ,Nao informado,Nao informado,entre 50 e 59 anos,Nao se aplica,DICT,P2B,Pix,44440.22,234
202506,PJ,PF,CENTRO-OESTE,NORDESTE,Nao se aplica,entre 30 e 39 anos,DICT,B2P,Pix,272415628.74,584884
202503,PJ,PF,SUDESTE,CENTRO-OESTE,Nao se aplica,até 19 anos,QRDN,B2P,Pix,27742.53,363
202412,PF,PF,NORDESTE,SUL,até 19 anos,entre 40 e 49 anos,MANU,P2P,Pix,571402.99,5120
202311,PJ,PF,CENTRO-OESTE,CENTRO-OESTE,Nao se aplica,entre 50 e 59 anos,QRES,B2P,Pix,11449551.2,66485
202404,PF,PF,NORTE,CENTRO-OESTE,entre 40 e 49 anos,mais de 60 anos,QRES,P2P,Pix,320293.75,6828
202408,PF,PF,CENTRO-OESTE,NORTE,entre 40 e 49 anos,entre 50 e 59 anos,DICT,P2P,Pix,35401998.78,74622
202306,PF,PJ,Nao informado,NORDESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2B,Pix Saque,3106.13,12
202306,PJ,PF,SUL,CENTRO-OESTE,Nao se aplica,entre 30 e 39 anos,QRES,B2P,Pix,461910.46,1778
202402,PF,PF,CENTRO-OESTE,SUDESTE,entre 50 e 59 anos,entre 30 e 39 anos,QRDN,P2P,Pix,193574.03,4146
202304,PF,PF,Nao informado,Nao informado,entre 30 e 39 anos,entre 30 e 39 anos,MANU,P2P,Pix,12042470.84,17355
202409,PF,PF,NORTE,SUDESTE,mais de 60 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,6223.04,38
202401,PF,PF,SUL,CENTRO-OESTE,entre 50 e 59 anos,entre 20 e 29 anos,QRES,P2P,Pix,176568.56,2566
202412,PF,PF,SUDESTE,Nao informado,entre 30 e 39 anos,Nao informado,DICT,P2P,Pix,3344.97,69
202306,PJ,PF,SUL,SUL,Nao se aplica,mais de 60 anos,DICT,G2P,Pix,1764434.76,31916
202310,PF,PF,SUDESTE,SUL,até 19 anos,entre 40 e 49 anos,QRES,P2P,Pix,199787.75,9875
202304,PF,PF,Nao informado,CENTRO-OESTE,entre 30 e 39 anos,até 19 anos,QRDN,P2P,Pix,35.0,1
202312,PF,PJ,NORDESTE,NORTE,entre 50 e 59 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,35284.5,32
202408,PF,PF,CENTRO-OESTE,NORDESTE,até 19 anos,entre 40 e 49 anos,DICT,P2P,Pix,4841927.69,53119
202410,PJ,PJ,NORDESTE,CENTRO-OESTE,Nao se aplica,Nao se aplica,Nao disponivel,B2B,Nao disponivel,1092619.63,7428
202409,PJ,PF,SUDESTE,SUL,Nao se aplica,mais de 60 anos,MANU,G2P,Pix,166787.62,29
202412,PJ,PF,CENTRO-OESTE,SUL,Nao se aplica,mais de 60 anos,QRDN,B2P,Pix,57687.52,699
202306,PJ,PF,SUDESTE,Nao informado,Nao se aplica,entre 30 e 39 anos,MANU,B2P,Pix,47918701.73,15996
202306,PF,PF,SUL,NORTE,entre 50 e 59 anos,mais de 60 anos,MANU,P2P,Pix,910010.45,706
202412,PF,PJ,Nao informado,CENTRO-OESTE,entre 50 e 59 anos,Nao se aplica,QRES,P2B,Pix,257572.16,858
202401,PF,PF,Nao informado,SUL,mais de 60 anos,entre 30 e 39 anos,MANU,P2P,Pix,306068.85,179
202303,PF,PF,SUL,SUL,entre 50 e 59 anos,entre 20 e 29 anos,MANU,P2P,Pix,81319205.03,317253
202310,PF,PF,Nao informado,NORDESTE,entre 40 e 49 anos,até 19 anos,MANU,P2P,Pix,33153.76,260
202503,PF,PF,Nao informado,SUL,entre 40 e 49 anos,entre 20 e 29 anos,DICT,P2P,Pix,1635904.05,4000
202502,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 30 e 39 anos,mais de 60 anos,DICT,P2P,Pix,687048348.94,1414589
202310,PF,PF,NORDESTE,SUL,entre 20 e 29 anos,entre 20 e 29 anos,DICT,P2P,Pix,37364529.7,277840
202306,PF,PF,NORDESTE,NORTE,entre 20 e 29 anos,entre 50 e 59 anos,DICT,P2P,Pix,13604669.17,101796
202305,PF,PF,NORDESTE,CENTRO-OESTE,até 19 anos,entre 40 e 49 anos,QRDN,P2P,Pix,73350.24,4224
202508,PF,PJ,NORDESTE,SUDESTE,até 19 anos,Nao se aplica,AUTO,P2B,Pix,3852.79,150
202503,PJ,PJ,NORDESTE,NORTE,Nao se aplica,Nao se aplica,QRDN,B2G,Pix,2485365.49,1541
202404,PF,PF,Nao informado,CENTRO-OESTE,Nao informado,entre 20 e 29 anos,MANU,P2P,Pix,40.0,1
202408,PF,PJ,SUL,SUDESTE,entre 30 e 39 anos,Nao se aplica,MANU,P2B,Pix,50995219.8,67308
202410,PF,PF,NORTE,CENTRO-OESTE,entre 20 e 29 anos,mais de 60 anos,MANU,P2P,Pix,2996694.49,12695
202401,PJ,PF,SUL,NORTE,Nao se aplica,mais de 60 anos,QRDN,B2P,Pix,3623.17,111
202504,PF,PF,NORDESTE,NORTE,entre 30 e 39 anos,até 19 anos,MANU,P2P,Pix,1082531.99,16726
202411,PF,PF,SUL,NORTE,até 19 anos,entre 50 e 59 anos,MANU,P2P,Pix,135164.24,1273
202505,PF,PF,CENTRO-OESTE,SUDESTE,entre 40 e 49 anos,entre 20 e 29 anos,QRES,P2P,Pix,1691764.93,19187
202306,PF,PF,SUL,Nao informado,entre 20 e 29 anos,entre 30 e 39 anos,QRDN,P2P,Pix,2480.6,85
202409,PF,PF,Nao informado,CENTRO-OESTE,entre 40 e 49 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,1649.74,6
202501,PF,PF,SUL,Nao informado,entre 40 e 49 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,5462.29,19
202401,PF,PF,Nao informado,CENTRO-OESTE,até 19 anos,entre 30 e 39 anos,MANU,P2P,Pix,485.09,16
202306,PF,PF,Nao informado,CENTRO-OESTE,entre 40 e 49 anos,entre 50 e 59 anos,DICT,P2P,Pix,1245468.74,1563
202310,PF,PJ,SUL,CENTRO-OESTE,entre 50 e 59 anos,Nao se aplica,QRES,P2G,Pix,1464.64,25
202305,PJ,PF,CENTRO-OESTE,SUDESTE,Nao se aplica,entre 40 e 49 anos,DICT,G2P,Pix,77401471.48,50119
202405,PF,PF,NORDESTE,NORDESTE,entre 30 e 39 anos,entre 20 e 29 anos,QRES,P2P,Pix,114552627.55,2836191
202306,PJ,PF,NORDESTE,CENTRO-OESTE,Nao se aplica,até 19 anos,DICT,G2P,Pix,200.0,1
202503,PF,PJ,NORDESTE,SUL,entre 30 e 39 anos,Nao se aplica,MANU,P2G,Pix,1566.52,13
202407,PF,PF,NORTE,Nao informado,entre 50 e 59 anos,entre 50 e 59 anos,MANU,P2P,Pix,60739.73,659
202408,PF,PF,CENTRO-OESTE,SUL,entre 40 e 49 anos,entre 50 e 59 anos,QRDN,P2P,Pix,124904.98,3213
202408,PF,PF,CENTRO-OESTE,NORTE,entre 20 e 29 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,319455.53,809
202410,PJ,PF,SUL,SUL,Nao se aplica,entre 50 e 59 anos,QRDN,B2P,Pix,3759184.31,46142
202310,PF,PF,SUL,Nao informado,mais de 60 anos,mais de 60 anos,DICT,P2P,Pix,425848.15,469
202502,PF,PF,SUDESTE,SUDESTE,até 19 anos,até 19 anos,DICT,P2P,Pix,1422763965.96,11928295
202503,PJ,PF,SUL,NORDESTE,Nao se aplica,entre 30 e 39 anos,QRES,B2P,Pix,2199317.15,18940
202407,PF,PF,SUL,SUL,entre 50 e 59 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,3362602.01,2007
202401,PF,PJ,CENTRO-OESTE,NORTE,entre 30 e 39 anos,Nao se aplica,QRDN,P2B,Pix Saque,22033.8,179
202407,PF,PJ,CENTRO-OESTE,SUDESTE,entre 20 e 29 anos,Nao se aplica,DICT,P2G,Pix,15378.08,87
202408,PF,PF,CENTRO-OESTE,CENTRO-OESTE,até 19 anos,entre 40 e 49 anos,DICT,P2P,Pix,141080860.41,1094555
202308,PF,PF,SUDESTE,SUL,entre 40 e 49 anos,entre 20 e 29 anos,INIC,P2P,Pix,250.0,7
202506,PF,PJ,CENTRO-OESTE,NORDESTE,entre 20 e 29 anos,Nao se aplica,QRES,P2B,Pix Saque,20.0,1
202504,PF,PF,SUDESTE,SUL,mais de 60 anos,entre 20 e 29 anos,DICT,P2P,Pix,28183810.73,74188
202412,PF,PF,Nao informado,SUDESTE,mais de 60 anos,entre 30 e 39 anos,DICT,P2P,Pix,4142829.76,5014
202406,PF,PJ,NORTE,NORDESTE,mais de 60 anos,Nao se aplica,QRDN,P2B,Pix,24538228.03,521554
202505,PF,PF,NORTE,CENTRO-OESTE,entre 30 e 39 anos,entre 40 e 49 anos,DICT,P2P,Pix,70786017.66,222449
202505,PF,PF,NORTE,SUDESTE,até 19 anos,entre 20 e 29 anos,QRDN,P2P,Pix,135023.9,7399
202411,PF,PF,NORDESTE,SUL,entre 20 e 29 anos,entre 30 e 39 anos,QRES,P2P,Pix,1739267.28,42048
202404,PF,PF,SUDESTE,Nao informado,entre 20 e 29 anos,entre 30 e 39 anos,QRES,P2P,Pix,59763.68,1226
202501,PF,PF,NORDESTE,CENTRO-OESTE,entre 20 e 29 anos,entre 40 e 49 anos,MANU,P2P,Pix,11142946.9,81661
202507,PF,PJ,NORTE,NORTE,entre 30 e 39 anos,Nao se aplica,MANU,P2G,Pix,152627.93,418
202508,PF,PF,CENTRO-OESTE,NORTE,até 19 anos,mais de 60 anos,APDN,P2P,Pix,25.0,2
202409,PF,PF,NORDESTE,NORTE,até 19 anos,até 19 anos,QRES,P2P,Pix,45555.62,3533
202311,PF,PF,NORTE,NORDESTE,entre 20 e 29 anos,entre 40 e 49 anos,DICT,P2P,Pix,33259692.92,207474
202407,PF,PF,SUDESTE,NORDESTE,entre 20 e 29 anos,entre 40 e 49 anos,DICT,P2P,Pix,124766193.37,763501
202406,PF,PF,SUL,NORTE,entre 30 e 39 anos,entre 40 e 49 anos,MANU,P2P,Pix,2676442.18,14009
202307,PF,PF,SUDESTE,NORDESTE,mais de 60 anos,entre 50 e 59 anos,DICT,P2P,Pix,46439668.4,131602
202401,PF,PJ,NORTE,NORDESTE,entre 40 e 49 anos,Nao se aplica,QRES,P2G,Pix,5679.39,129
202502,PF,PF,SUL,SUDESTE,entre 30 e 39 anos,mais de 60 anos,MANU,P2P,Pix,14435740.85,18743
202306,PF,PF,SUDESTE,NORDESTE,mais de 60 anos,entre 30 e 39 anos,QRES,P2P,Pix,997821.77,12288
202401,PF,PF,NORDESTE,SUL,entre 40 e 49 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,76257.5,264
202402,PF,PF,NORTE,CENTRO-OESTE,entre 30 e 39 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,155781.06,709
202411,PF,PF,CENTRO-OESTE,SUDESTE,entre 40 e 49 anos,até 19 anos,MANU,P2P,Pix,1210198.4,11412
202502,PJ,PF,Nao informado,SUDESTE,Nao se aplica,mais de 60 anos,MANU,B2P,Pix,533441.12,109
202306,PF,PF,NORDESTE,CENTRO-OESTE,entre 30 e 39 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,12010.44,218
202507,PF,PJ,CENTRO-OESTE,NORDESTE,mais de 60 anos,Nao se aplica,APDN,P2B,Pix,136.8,2
202306,PF,PJ,NORDESTE,NORTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix Saque,17326.71,214
202404,PF,PF,NORDESTE,SUDESTE,até 19 anos,entre 50 e 59 anos,QRES,P2P,Pix,653528.71,41269
202410,PF,PF,SUL,NORDESTE,entre 40 e 49 anos,Nao informado,DICT,P2P,Pix,5.0,1
202504,PF,PF,SUDESTE,SUDESTE,entre 50 e 59 anos,entre 50 e 59 anos,INIC,P2P,Pix,13052965.06,20324
202412,PF,PF,CENTRO-OESTE,NORDESTE,até 19 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,71471.81,175
202505,PF,PF,CENTRO-OESTE,NORDESTE,entre 50 e 59 anos,entre 30 e 39 anos,QRES,P2P,Pix,1385278.22,23711
202405,PF,PJ,SUDESTE,CENTRO-OESTE,entre 30 e 39 anos,Nao se aplica,Nao disponivel,P2G,Nao disponivel,2907.03,4
202505,PF,PF,SUL,SUL,mais de 60 anos,entre 50 e 59 anos,MANU,P2P,Pix,128425786.42,216262
202303,PF,PF,SUDESTE,NORDESTE,até 19 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,18004.99,182
202503,PF,PJ,SUDESTE,NORDESTE,até 19 anos,Nao se aplica,MANU,P2G,Pix,627.37,1
202407,PF,PF,Nao informado,NORDESTE,Nao informado,até 19 anos,DICT,P2P,Pix,3916.93,64
202412,PF,PJ,CENTRO-OESTE,NORDESTE,entre 50 e 59 anos,Nao se aplica,QRES,P2G,Pix,3879.46,62
202310,PF,PF,Nao informado,CENTRO-OESTE,entre 50 e 59 anos,entre 40 e 49 anos,MANU,P2P,Pix,181360.2,255
202304,PF,PF,CENTRO-OESTE,SUL,entre 30 e 39 anos,entre 20 e 29 anos,DICT,P2P,Pix,21416924.03,85495
202503,PF,PF,SUL,SUL,mais de 60 anos,entre 40 e 49 anos,DICT,P2P,Pix,1456447544.41,2934502
202310,PF,PJ,Nao informado,NORDESTE,entre 50 e 59 anos,Nao se aplica,QRDN,P2B,Pix Saque,1191.01,6
202405,PF,PF,Nao informado,NORTE,entre 20 e 29 anos,entre 40 e 49 anos,DICT,P2P,Pix,1158807.97,5290
202411,PF,PJ,Nao informado,NORDESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2B,Pix,2560297.87,24604
202502,PF,PJ,NORTE,SUDESTE,mais de 60 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,101752.12,94
202507,PF,PJ,NORTE,SUDESTE,entre 50 e 59 anos,Nao se aplica,QRES,P2G,Pix,7484.58,81
202310,PF,PF,Nao informado,SUDESTE,entre 50 e 59 anos,entre 20 e 29 anos,DICT,P2P,Pix,1864370.02,3679
202304,PF,PF,NORDESTE,Nao informado,entre 50 e 59 anos,entre 30 e 39 anos,DICT,P2P,Pix,1109595.46,6388
202404,PJ,PF,NORDESTE,SUL,Nao se aplica,entre 40 e 49 anos,MANU,G2P,Pix,116173.08,23
202412,PF,PF,SUL,Nao informado,entre 50 e 59 anos,Nao informado,MANU,P2P,Pix,18.0,1
202407,PF,PF,NORDESTE,Nao informado,entre 40 e 49 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,588.21,7
202403,PF,PF,NORTE,NORTE,Nao informado,Nao informado,MANU,P2P,Pix,2339.7,12
202307,PF,PJ,SUL,SUL,mais de 60 anos,Nao se aplica,Nao disponivel,P2G,Nao disponivel,140.59,1
202412,PJ,PF,NORTE,NORDESTE,Nao se aplica,entre 50 e 59 anos,DICT,G2P,Pix,83182.97,27
202507,PF,PF,SUDESTE,NORDESTE,entre 50 e 59 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,265088.62,1427
202305,PF,PJ,NORTE,SUL,entre 30 e 39 anos,Nao se aplica,QRES,P2G,Pix,5453.23,40
202502,PJ,PF,CENTRO-OESTE,SUL,Nao se aplica,entre 30 e 39 anos,QRDN,B2P,Pix,112940.29,1568
202408,PF,PJ,NORTE,SUDESTE,entre 20 e 29 anos,Nao se aplica,QRES,P2B,Pix,109408033.9,1272241
202411,PF,PF,Nao informado,NORDESTE,entre 20 e 29 anos,entre 50 e 59 anos,MANU,P2P,Pix,215061.49,1031
202402,PJ,PJ,NORTE,NORDESTE,Nao se aplica,Nao se aplica,QRDN,B2B,Pix Saque,37599.42,127
202307,PJ,PJ,SUL,NORTE,Nao se aplica,Nao se aplica,QRDN,B2B,Pix,1489928.73,4424
202304,PF,PF,NORDESTE,SUDESTE,até 19 anos,entre 30 e 39 anos,QRES,P2P,Pix,516699.59,26338
202508,PJ,PF,SUDESTE,CENTRO-OESTE,Nao se aplica,entre 50 e 59 anos,DICT,G2P,Pix,66462.51,34
202310,PF,PF,Nao informado,SUL,entre 20 e 29 anos,mais de 60 anos,DICT,P2P,Pix,452681.11,1396
202304,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 40 e 49 anos,entre 30 e 39 anos,QRES,P2P,Pix,14715965.5,199291
202312,PF,PJ,SUL,Nao informado,entre 40 e 49 anos,Nao se aplica,QRES,P2B,Pix,60376.43,1419
202403,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,até 19 anos,Nao se aplica,QRES,P2B,Pix,24026845.11,571182
202408,PJ,PF,SUL,SUDESTE,Nao se aplica,até 19 anos,Nao disponivel,B2P,Nao disponivel,5765250.27,83264
202412,PF,PF,NORTE,CENTRO-OESTE,mais de 60 anos,até 19 anos,DICT,P2P,Pix,2454286.51,8856
202504,PF,PF,NORDESTE,SUDESTE,entre 30 e 39 anos,Nao informado,QRDN,P2P,Pix,12500.74,50
202506,PF,PF,SUL,Nao informado,entre 40 e 49 anos,entre 30 e 39 anos,MANU,P2P,Pix,431808.97,1344
202311,PF,PF,SUL,SUL,entre 30 e 39 anos,entre 30 e 39 anos,DICT,P2P,Pix,8491877097.83,19186098
202311,PF,PF,SUDESTE,Nao informado,entre 30 e 39 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,12.0,1
202308,PF,PJ,NORDESTE,SUDESTE,entre 40 e 49 anos,Nao se aplica,INIC,P2B,Pix,2294.69,8
202309,PF,PF,Nao informado,Nao informado,entre 30 e 39 anos,entre 50 e 59 anos,QRDN,P2P,Pix,184.0,3
202401,PF,PF,SUDESTE,NORDESTE,entre 20 e 29 anos,mais de 60 anos,INIC,P2P,Pix,24.9,1
202304,PJ,PF,CENTRO-OESTE,SUDESTE,Nao se aplica,entre 40 e 49 anos,QRES,B2P,Pix,819972.17,2454
202309,PF,PJ,NORDESTE,NORTE,entre 30 e 39 anos,Nao se aplica,QRDN,P2B,Pix Troco,21.5,1
202407,PF,PJ,NORDESTE,NORDESTE,entre 50 e 59 anos,Nao se aplica,QRDN,P2G,Pix,39402729.43,121278
202308,PF,PF,NORDESTE,SUDESTE,entre 50 e 59 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,53418.64,278
202312,PF,PJ,NORTE,NORTE,entre 40 e 49 anos,Nao se aplica,Nao disponivel,P2G,Nao disponivel,510.5,2
202506,PF,PJ,NORTE,SUL,entre 50 e 59 anos,Nao se aplica,QRDN,P2B,Pix Troco,976.87,2
202303,PF,PJ,SUL,SUL,mais de 60 anos,Nao se aplica,QRES,P2B,Pix Saque,3078.29,11
202407,PF,PF,NORTE,NORTE,entre 50 e 59 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,537706.03,3322
202409,PF,PF,SUDESTE,Nao informado,entre 30 e 39 anos,entre 30 e 39 anos,DICT,P2P,Pix,9205065.74,15402
202502,PF,PF,SUDESTE,Nao informado,entre 20 e 29 anos,mais de 60 anos,MANU,P2P,Pix,246222.22,368
